SITE,DATE,SPECIES,fishTotalLength,fishWeight,before_after
GUIL,2019-02-14,Xiphophorus_hellerii,49,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,32,0,after
GUIL,2019-02-14,Xiphophorus_hellerii,34,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,92,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,46,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,57,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,66,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,70,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,101,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,55,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,50,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,58,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,45,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,55,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,47,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,66,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,91,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,42,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,38,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,47,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,55,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,50,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,47,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,37,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,33,0,after
GUIL,2019-02-14,Xiphophorus_hellerii,69,5,after
GUIL,2019-02-14,Xiphophorus_hellerii,32,0,after
GUIL,2019-02-14,Xiphophorus_hellerii,57,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,61,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,60,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,55,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,85,2,after
GUIL,2019-02-14,Xiphophorus_hellerii,45,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,44,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,62,3,after
GUIL,2019-02-14,Xiphophorus_hellerii,37,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,65,1,after
GUIL,2019-02-14,Xiphophorus_hellerii,49,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,48,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,53,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,63,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,52,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,56,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,50,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,70,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,22,0,after
GUIL,2019-11-18,Xiphophorus_hellerii,67,3,after
GUIL,2019-11-18,Xiphophorus_hellerii,37,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,24,0,after
GUIL,2019-11-18,Xiphophorus_hellerii,37,0,after
GUIL,2019-11-18,Xiphophorus_hellerii,47,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,27,0,after
GUIL,2019-11-18,Xiphophorus_hellerii,48,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,34,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,54,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,56,6,after
GUIL,2019-11-18,Xiphophorus_hellerii,37,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,43,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,29,0,after
GUIL,2019-11-18,Xiphophorus_hellerii,26,0,after
GUIL,2019-11-18,Xiphophorus_hellerii,38,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,46,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,45,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,42,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,65,3,after
GUIL,2019-11-18,Xiphophorus_hellerii,60,3,after
GUIL,2019-11-18,Xiphophorus_hellerii,43,0,after
GUIL,2019-11-18,Xiphophorus_hellerii,76,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,38,0,after
GUIL,2019-11-18,Xiphophorus_hellerii,32,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,38,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,32,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,37,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,33,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,22,0,after
GUIL,2019-11-18,Xiphophorus_hellerii,58,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,64,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,26,0,after
GUIL,2019-11-18,Xiphophorus_hellerii,54,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,47,1,after
GUIL,2019-11-18,Xiphophorus_hellerii,34,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,20,0,after
GUIL,2019-11-18,Xiphophorus_hellerii,87,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,22,0,after
GUIL,2019-11-18,Xiphophorus_hellerii,60,2,after
GUIL,2019-11-18,Xiphophorus_hellerii,43,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,62,3,after
GUIL,2019-11-19,Xiphophorus_hellerii,35,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,35,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,43,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,27,0,after
GUIL,2019-11-19,Xiphophorus_hellerii,34,0,after
GUIL,2019-11-19,Xiphophorus_hellerii,85,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,60,2,after
GUIL,2019-11-19,Xiphophorus_hellerii,46,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,36,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,28,0,after
GUIL,2019-11-19,Xiphophorus_hellerii,26,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,67,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,57,2,after
GUIL,2019-11-19,Xiphophorus_hellerii,52,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,52,2,after
GUIL,2019-11-19,Xiphophorus_hellerii,33,0,after
GUIL,2019-11-19,Xiphophorus_hellerii,37,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,52,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,37,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,38,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,46,2,after
GUIL,2019-11-19,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,22,0,after
GUIL,2019-11-19,Xiphophorus_hellerii,84,2,after
GUIL,2019-11-19,Xiphophorus_hellerii,36,0,after
GUIL,2019-11-19,Xiphophorus_hellerii,29,0,after
GUIL,2019-11-19,Xiphophorus_hellerii,33,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,47,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,28,0,after
GUIL,2019-11-19,Xiphophorus_hellerii,55,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,80,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,33,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,36,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,42,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,43,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,55,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,29,0,after
GUIL,2019-11-19,Xiphophorus_hellerii,37,7,after
GUIL,2019-11-19,Xiphophorus_hellerii,27,0,after
GUIL,2019-11-19,Xiphophorus_hellerii,35,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,41,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,50,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,38,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,42,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,37,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,59,3,after
GUIL,2019-11-19,Xiphophorus_hellerii,37,0,after
GUIL,2019-11-19,Xiphophorus_hellerii,56,1,after
GUIL,2019-11-19,Xiphophorus_hellerii,53,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,54,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,33,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,45,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,85,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,35,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,53,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,38,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,56,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,43,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,47,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,39,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,38,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,28,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,37,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,20,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,37,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,66,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,32,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,32,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,78,5,after
GUIL,2019-11-20,Xiphophorus_hellerii,50,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,86,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,53,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,38,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,57,3,after
GUIL,2019-11-20,Xiphophorus_hellerii,50,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,56,3,after
GUIL,2019-11-20,Xiphophorus_hellerii,60,3,after
GUIL,2019-11-20,Xiphophorus_hellerii,54,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,70,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,32,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,95,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,37,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,35,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,31,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,55,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,60,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,53,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,45,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,33,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,38,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,41,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,30,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,46,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,34,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,33,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,79,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,44,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,68,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,46,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,62,3,after
GUIL,2019-11-20,Xiphophorus_hellerii,78,3,after
GUIL,2019-11-20,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,68,5,after
GUIL,2019-11-20,Xiphophorus_hellerii,61,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,78,3,after
GUIL,2019-11-20,Xiphophorus_hellerii,51,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,49,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,55,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,54,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,65,3,after
GUIL,2019-11-20,Xiphophorus_hellerii,88,3,after
GUIL,2019-11-20,Xiphophorus_hellerii,46,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,69,4,after
GUIL,2019-11-20,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,68,4,after
GUIL,2019-11-20,Xiphophorus_hellerii,58,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,52,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,46,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,62,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,45,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,49,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,59,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,77,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,49,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,72,5,after
GUIL,2019-11-20,Xiphophorus_hellerii,50,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,46,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,59,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,36,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,52,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,59,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,77,2,after
GUIL,2019-11-20,Xiphophorus_hellerii,73,3,after
GUIL,2019-11-20,Xiphophorus_hellerii,80,3,after
GUIL,2019-11-20,Xiphophorus_hellerii,69,4,after
GUIL,2019-11-20,Xiphophorus_hellerii,44,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,46,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,68,4,after
GUIL,2019-11-20,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,34,0,after
GUIL,2019-11-20,Xiphophorus_hellerii,34,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,49,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,49,1,after
GUIL,2019-11-20,Xiphophorus_hellerii,94,3,after
GUIL,2019-11-20,Xiphophorus_hellerii,55,2,after
GUIL,2019-11-21,Xiphophorus_hellerii,57,2,after
GUIL,2019-11-21,Xiphophorus_hellerii,37,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,44,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,35,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,52,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,39,0,after
GUIL,2019-11-21,Xiphophorus_hellerii,93,4,after
GUIL,2019-11-21,Xiphophorus_hellerii,43,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,53,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,45,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,38,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,52,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,42,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,52,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,64,3,after
GUIL,2019-11-21,Xiphophorus_hellerii,45,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,35,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,45,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,89,2,after
GUIL,2019-11-21,Xiphophorus_hellerii,70,4,after
GUIL,2019-11-21,Xiphophorus_hellerii,45,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,61,2,after
GUIL,2019-11-21,Xiphophorus_hellerii,64,2,after
GUIL,2019-11-21,Xiphophorus_hellerii,25,0,after
GUIL,2019-11-21,Xiphophorus_hellerii,36,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,28,0,after
GUIL,2019-11-21,Xiphophorus_hellerii,32,0,after
GUIL,2019-11-21,Xiphophorus_hellerii,50,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,37,0,after
GUIL,2019-11-21,Xiphophorus_hellerii,43,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,58,2,after
GUIL,2019-11-21,Xiphophorus_hellerii,53,2,after
GUIL,2019-11-21,Xiphophorus_hellerii,48,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,29,0,after
GUIL,2019-11-21,Xiphophorus_hellerii,62,2,after
GUIL,2019-11-21,Xiphophorus_hellerii,52,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,70,2,after
GUIL,2019-11-21,Xiphophorus_hellerii,52,2,after
GUIL,2019-11-21,Xiphophorus_hellerii,45,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,32,0,after
GUIL,2019-11-21,Xiphophorus_hellerii,83,4,after
GUIL,2019-11-21,Xiphophorus_hellerii,74,4,after
GUIL,2019-11-21,Xiphophorus_hellerii,70,4,after
GUIL,2019-11-21,Xiphophorus_hellerii,40,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,27,0,after
GUIL,2019-11-21,Xiphophorus_hellerii,65,2,after
GUIL,2019-11-21,Xiphophorus_hellerii,37,1,after
GUIL,2019-11-21,Xiphophorus_hellerii,42,1,after
CUPE,2017-02-13,Sicydium_punctatum,69,4,before
CUPE,2017-02-13,Sicydium_punctatum,150,30,before
CUPE,2017-02-13,Sicydium_punctatum,150,30,before
CUPE,2017-02-13,Sicydium_punctatum,69,4,before
CUPE,2017-02-13,Sicydium_punctatum,95,9,before
CUPE,2017-02-14,Sicydium_punctatum,85,4,before
CUPE,2017-02-14,Sicydium_punctatum,126,23,before
CUPE,2017-02-14,Sicydium_punctatum,106,9,before
CUPE,2017-02-14,Sicydium_punctatum,85,4,before
CUPE,2017-02-14,Sicydium_punctatum,94,7,before
CUPE,2017-02-14,Sicydium_punctatum,127,22,before
CUPE,2017-02-14,Sicydium_punctatum,106,9,before
CUPE,2017-02-14,Sicydium_punctatum,87,6,before
CUPE,2017-02-14,Sicydium_punctatum,68,4,before
CUPE,2017-02-14,Sicydium_punctatum,95,9,before
CUPE,2017-02-14,Sicydium_punctatum,86,7,before
CUPE,2017-02-14,Sicydium_punctatum,126,23,before
CUPE,2017-02-14,Sicydium_punctatum,68,4,before
CUPE,2017-02-14,Sicydium_punctatum,86,7,before
CUPE,2017-02-14,Sicydium_punctatum,87,6,before
CUPE,2017-02-14,Sicydium_punctatum,127,22,before
CUPE,2017-02-14,Sicydium_punctatum,94,7,before
CUPE,2017-02-15,Sicydium_punctatum,91,8,before
CUPE,2017-02-15,Sicydium_punctatum,98,8,before
CUPE,2017-02-15,Sicydium_punctatum,146,30,before
CUPE,2017-02-15,Sicydium_punctatum,96,10,before
CUPE,2017-02-15,Sicydium_punctatum,91,8,before
CUPE,2017-02-15,Sicydium_punctatum,96,10,before
CUPE,2017-02-15,Sicydium_punctatum,98,8,before
CUPE,2017-02-15,Sicydium_punctatum,146,30,before
CUPE,2017-02-16,Sicydium_punctatum,144,34,before
CUPE,2017-02-16,Sicydium_punctatum,91,7,before
CUPE,2017-02-16,Sicydium_punctatum,145,31,before
CUPE,2017-02-16,Sicydium_punctatum,180,55,before
CUPE,2017-02-16,Sicydium_punctatum,82,6,before
CUPE,2017-02-16,Sicydium_punctatum,121,16,before
CUPE,2017-02-16,Sicydium_punctatum,87,5,before
CUPE,2017-02-16,Sicydium_punctatum,87,5,before
CUPE,2017-02-16,Sicydium_punctatum,91,7,before
CUPE,2017-02-16,Sicydium_punctatum,145,31,before
CUPE,2017-02-16,Sicydium_punctatum,121,16,before
CUPE,2017-02-16,Sicydium_punctatum,144,34,before
CUPE,2017-02-16,Sicydium_punctatum,82,6,before
CUPE,2017-02-16,Sicydium_punctatum,180,55,before
CUPE,2017-02-17,Sicydium_punctatum,100,11,before
CUPE,2017-02-17,Sicydium_punctatum,147,31,before
CUPE,2017-02-17,Sicydium_punctatum,100,11,before
CUPE,2017-02-17,Sicydium_punctatum,147,31,before
CUPE,2017-12-11,Sicydium_punctatum,87,6,after
CUPE,2017-12-12,Sicydium_punctatum,90,7,after
CUPE,2017-12-12,Sicydium_punctatum,80,4,after
CUPE,2017-12-12,Sicydium_punctatum,77,5,after
CUPE,2017-12-14,Sicydium_punctatum,85,5,after
CUPE,2018-02-13,Sicydium_punctatum,80,6,after
CUPE,2018-02-13,Sicydium_punctatum,92,8,after
CUPE,2018-02-14,Sicydium_punctatum,120,22,after
CUPE,2018-02-14,Sicydium_punctatum,87,8,after
CUPE,2018-02-15,Sicydium_spp,153,49,after
CUPE,2018-02-15,Sicydium_spp,60,181,after
CUPE,2018-02-15,Sicydium_spp,171,45,after
CUPE,2018-11-26,Sicydium_punctatum,171,47,after
CUPE,2018-11-26,Sicydium_punctatum,122,21,after
CUPE,2019-02-04,Sicydium_punctatum,153,29,after
CUPE,2019-02-04,Sicydium_punctatum,156,46,after
CUPE,2019-02-04,Sicydium_punctatum,89,7,after
CUPE,2019-02-05,Sicydium_punctatum,160,49,after
CUPE,2019-02-05,Sicydium_punctatum,103,11,after
CUPE,2019-02-07,Sicydium_punctatum,149,32,after
CUPE,2019-02-07,Sicydium_punctatum,153,39,after
CUPE,2019-02-07,Sicydium_punctatum,158,42,after
CUPE,2019-02-07,Sicydium_punctatum,185,61,after
CUPE,2019-02-07,Sicydium_punctatum,146,38,after
CUPE,2019-12-02,Sicydium_spp,96,8,after
CUPE,2019-12-02,Sicydium_spp,84,6,after
CUPE,2019-12-02,Sicydium_punctatum,92,8,after
CUPE,2019-12-03,Sicydium_spp,132,23,after
CUPE,2019-12-03,Sicydium_punctatum,94,7,after
CUPE,2019-12-03,Sicydium_punctatum,129,24,after
CUPE,2019-12-03,Sicydium_spp,102,9,after
CUPE,2019-12-03,Sicydium_punctatum,100,8,after
CUPE,2019-12-03,Sicydium_punctatum,165,43,after
CUPE,2019-12-03,Sicydium_punctatum,173,60,after
CUPE,2019-12-04,Sicydium_spp,164,37,after
CUPE,2019-12-05,Sicydium_spp,140,30,after
CUPE,2019-12-05,Sicydium_spp,170,38,after
CUPE,2019-12-05,Sicydium_spp,146,29,after
CUPE,2019-12-05,Sicydium_spp,165,44,after
CUPE,2019-12-05,Sicydium_spp,130,25,after
CUPE,2019-12-05,Sicydium_spp,158,33,after
CUPE,2019-12-05,Sicydium_punctatum,150,38,after
CUPE,2017-02-13,Poecilia_reticulata,25,0,before
CUPE,2017-02-13,Poecilia_reticulata,17,0,before
CUPE,2017-02-13,Poecilia_reticulata,17,0,before
CUPE,2017-02-13,Poecilia_reticulata,30,1,before
CUPE,2017-02-13,Poecilia_reticulata,21,0,before
CUPE,2017-02-13,Poecilia_reticulata,25,1,before
CUPE,2017-02-13,Poecilia_reticulata,23,1,before
CUPE,2017-02-13,Poecilia_reticulata,30,0,before
CUPE,2017-02-13,Poecilia_reticulata,21,0,before
CUPE,2017-02-13,Poecilia_reticulata,35,1,before
CUPE,2017-02-13,Poecilia_reticulata,20,0,before
CUPE,2017-02-13,Poecilia_reticulata,25,0,before
CUPE,2017-02-13,Poecilia_reticulata,35,1,before
CUPE,2017-02-13,Poecilia_reticulata,23,1,before
CUPE,2017-02-13,Poecilia_reticulata,25,1,before
CUPE,2017-02-13,Poecilia_reticulata,21,0,before
CUPE,2017-02-13,Poecilia_reticulata,17,0,before
CUPE,2017-02-13,Poecilia_reticulata,30,1,before
CUPE,2017-02-13,Poecilia_reticulata,20,0,before
CUPE,2017-02-13,Poecilia_reticulata,30,0,before
CUPE,2017-02-13,Poecilia_reticulata,21,0,before
CUPE,2017-02-13,Poecilia_reticulata,17,0,before
CUPE,2017-02-14,Poecilia_reticulata,28,0,before
CUPE,2017-02-14,Poecilia_reticulata,27,1,before
CUPE,2017-02-14,Poecilia_reticulata,38,1,before
CUPE,2017-02-14,Poecilia_reticulata,21,0,before
CUPE,2017-02-14,Poecilia_reticulata,18,0,before
CUPE,2017-02-14,Poecilia_reticulata,25,0,before
CUPE,2017-02-14,Poecilia_reticulata,33,0,before
CUPE,2017-02-14,Poecilia_reticulata,28,0,before
CUPE,2017-02-14,Poecilia_reticulata,18,0,before
CUPE,2017-02-14,Poecilia_reticulata,18,0,before
CUPE,2017-02-14,Poecilia_reticulata,21,0,before
CUPE,2017-02-14,Poecilia_reticulata,33,0,before
CUPE,2017-02-14,Poecilia_reticulata,25,0,before
CUPE,2017-02-14,Poecilia_reticulata,38,1,before
CUPE,2017-02-14,Poecilia_reticulata,15,0,before
CUPE,2017-02-14,Poecilia_reticulata,27,1,before
CUPE,2017-02-14,Poecilia_reticulata,37,1,before
CUPE,2017-02-14,Poecilia_reticulata,35,0,before
CUPE,2017-02-14,Poecilia_reticulata,28,0,before
CUPE,2017-02-14,Poecilia_reticulata,18,0,before
CUPE,2017-02-14,Poecilia_reticulata,28,0,before
CUPE,2017-02-14,Poecilia_reticulata,15,0,before
CUPE,2017-02-14,Poecilia_reticulata,35,0,before
CUPE,2017-02-14,Poecilia_reticulata,37,1,before
CUPE,2017-02-15,Poecilia_reticulata,17,0,before
CUPE,2017-02-15,Poecilia_reticulata,39,1,before
CUPE,2017-02-15,Poecilia_reticulata,17,0,before
CUPE,2017-02-15,Poecilia_reticulata,19,0,before
CUPE,2017-02-15,Poecilia_reticulata,15,0,before
CUPE,2017-02-15,Poecilia_reticulata,14,0,before
CUPE,2017-02-15,Poecilia_reticulata,38,1,before
CUPE,2017-02-15,Poecilia_reticulata,14,0,before
CUPE,2017-02-15,Poecilia_reticulata,21,0,before
CUPE,2017-02-15,Poecilia_reticulata,25,1,before
CUPE,2017-02-15,Poecilia_reticulata,12,0,before
CUPE,2017-02-15,Poecilia_reticulata,13,0,before
CUPE,2017-02-15,Poecilia_reticulata,15,0,before
CUPE,2017-02-15,Poecilia_reticulata,19,0,before
CUPE,2017-02-15,Poecilia_reticulata,30,1,before
CUPE,2017-02-15,Poecilia_reticulata,15,0,before
CUPE,2017-02-15,Poecilia_reticulata,18,0,before
CUPE,2017-02-15,Poecilia_reticulata,20,0,before
CUPE,2017-02-15,Poecilia_reticulata,11,0,before
CUPE,2017-02-15,Poecilia_reticulata,12,0,before
CUPE,2017-02-15,Poecilia_reticulata,34,1,before
CUPE,2017-02-15,Poecilia_reticulata,15,0,before
CUPE,2017-02-15,Poecilia_reticulata,23,0,before
CUPE,2017-02-15,Poecilia_reticulata,17,0,before
CUPE,2017-02-15,Poecilia_reticulata,39,1,before
CUPE,2017-02-15,Poecilia_reticulata,15,0,before
CUPE,2017-02-15,Poecilia_reticulata,17,0,before
CUPE,2017-02-15,Poecilia_reticulata,19,0,before
CUPE,2017-02-15,Poecilia_reticulata,15,0,before
CUPE,2017-02-15,Poecilia_reticulata,12,0,before
CUPE,2017-02-15,Poecilia_reticulata,15,0,before
CUPE,2017-02-15,Poecilia_reticulata,20,0,before
CUPE,2017-02-15,Poecilia_reticulata,13,0,before
CUPE,2017-02-15,Poecilia_reticulata,34,1,before
CUPE,2017-02-15,Poecilia_reticulata,12,0,before
CUPE,2017-02-15,Poecilia_reticulata,19,0,before
CUPE,2017-02-15,Poecilia_reticulata,23,0,before
